LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,default,Total_Bill_Amt,Total_Pay_Amt,Avg_Pay_Delay
-0.21148608446910255,1,1,2,-0.5952692814421741,0,-0.6052311555058154,-0.439252960530597,0.1844168456987197
1.0986453855927993,1,1,2,-0.9206734059032116,0,-0.6880534921805771,-0.16855065855855955,-0.8345856955814086
-1.0592182121562155,1,1,2,-0.9206734059032116,0,-0.6015200194786334,0.20071732102097384,-0.8345856955814086
-0.9821516550937507,1,2,1,-0.9206734059032116,0,-0.48783125050965853,-0.33086029472548806,0.6939181163387838
-0.6738854268438914,0,3,1,2.116431755733139,0,0.30757397933328257,0.47025287355817763,0.1844168456987197
-1.0592182121562155,1,2,2,0.5978791749149638,0,-0.33021200758939256,-0.39506437982260156,0.1844168456987197
0.25091325790568636,1,2,2,-1.029141447390224,0,0.3413429466892094,2.4461512579942735,-1.8535882368615368
0.7903791573429401,1,3,1,0.7063472164019764,0,0.7588207278932085,-0.20350384233167457,0.5240843594587624
0.09678014378075674,0,1,2,-0.37833319846814895,0,1.5679748080284779,0.06489782695195852,0.1844168456987197
0.09678014378075674,1,2,2,-0.1613971154941239,0,-0.7086530627047721,-0.4927262374453672,-0.8345856955814086
-1.2133513262811453,0,3,2,-1.5714816548252868,0,-0.6330106811826706,-0.4792182369463072,0.5240843594587624
-0.3656191985940322,0,1,1,1.3571554653240516,1,-0.7047364840870151,-0.46945698111122014,-0.8345856955814086
-1.0592182121562155,0,1,2,0.055538967479901176,1,-0.3299933956019858,-0.35569069466962383,0.5240843594587624
1.0215788285303347,1,1,1,-0.5952692814421741,0,-0.7148584824918841,-0.27628600073841003,-0.49491818182136577
-0.9050850980312859,1,3,1,2.7672400046552146,0,-0.6245559284166987,-0.47095239235868297,0.8637518732188052
-0.13441952740663773,0,3,1,2.441835880194177,0,-0.6890991422890166,-0.3546554099598419,-1.00441945246143
1.0215788285303347,1,2,2,0.055538967479901176,0,-0.7037751181182986,-0.47729556534242645,0.1844168456987197
-0.9050850980312859,0,2,2,-1.029141447390224,0,-0.1470862768854283,-0.37095703586625,0.1844168456987197
-1.2133513262811453,0,2,2,-0.1613971154941239,0,-0.5350198332371201,-0.4432626346446732,0.1844168456987197
0.7133126002804753,1,2,2,-0.05292907400711135,0,-0.7086240900317423,-0.5015508071144611,-0.8345856955814086
1.7922443991549828,1,1,1,-0.8122053644161991,0,4.556577145796281,7.047958926793859,0.1844168456987197
-0.9050850980312859,1,2,2,0.3809430919409388,0,-0.4211862009029963,-0.3630362861818864,0.1844168456987197
-0.9050850980312859,1,2,2,-1.4630136133382743,0,-0.08090479004724299,-0.4125491882544748,1.2034193869788479
0.867445714405405,1,1,2,-0.8122053644161991,0,-0.5347195709893566,0.3518688886491412,-0.49491818182136577
-1.2133513262811453,1,2,2,-1.4630136133382743,0,-0.5818054324215308,-0.37181155657908593,0.1844168456987197
-0.6738854268438914,1,2,1,-0.37833319846814895,0,0.4558771909347814,-0.2890216459777914,0.6939181163387838
-0.13441952740663773,1,3,1,1.7910276312721016,0,-0.692675950468515,-0.40176908080023715,-0.8345856955814086
-1.1362847692186804,1,2,2,1.8994956727591141,0,-0.4156208138019064,-0.4538455450113333,3.2414244695391043
-0.9050850980312859,0,2,2,-1.2460775303642493,1,-0.711610909233179,-0.5207282238813747,-1.3440869662214727
0.019713586718291914,1,1,2,-0.4868012399551615,0,-0.7044388557186179,-0.468487428763964,-0.8345856955814086
-0.28855264153156734,1,2,2,-0.26986515698113644,0,0.25962947322767954,-0.32943061584055106,0.1844168456987197
-0.9050850980312859,1,2,2,-0.7037373229291866,0,-0.6230651526953467,-0.30277614283632326,-0.32508442494134443
-0.9050850980312859,1,3,2,-0.9206734059032116,0,-0.551223459098883,-0.3485258671543074,1.3732531438588693
0.09678014378075674,0,2,1,0.4894111334279513,1,0.43563056024567687,-0.27423186440947755,0.1844168456987197
-1.1362847692186804,1,2,1,1.5740915482980766,0,-0.4737083893473093,-0.358089925901817,1.5430869007388905
1.8693109562174475,0,1,2,-0.7037373229291866,0,-0.006078911128708889,-0.11016388754498284,0.1844168456987197
-0.9050850980312859,1,2,2,-1.029141447390224,0,-0.25510693745802576,-0.3898057908205344,0.1844168456987197
0.7903791573429401,1,2,1,1.248687423837039,0,-0.5907158463178805,0.2675014013472265,-1.8535882368615368
-0.6738854268438914,1,1,2,-1.2460775303642493,0,-0.6368930193686652,-0.2623343067923007,-0.6647519387013872
-0.21148608446910255,1,3,2,1.3571554653240516,0,0.7271720334271905,0.6767839566143645,0.1844168456987197
-0.8280185409688211,0,2,1,-0.7037373229291866,1,-0.03795675309959904,-0.37368492891107236,2.222421928258976
0.09678014378075674,1,1,2,-1.029141447390224,0,1.9464501035756199,-0.12117405826806091,0.8637518732188052
1.1757119426552642,1,1,2,-0.1613971154941239,0,-0.7263606336847187,-0.5206624915188489,-1.8535882368615368
-0.9821516550937507,0,2,2,-1.029141447390224,1,-0.6063505542365126,-0.46801086913565165,2.562089442019019
1.638111285030053,1,1,2,-0.37833319846814895,0,-0.21258295508836356,2.0501959392292495,-0.8345856955814086
-0.13441952740663773,1,2,1,0.055538967479901176,0,1.4483282039328276,0.07963830924837796,2.562089442019019
-0.442685755656497,1,1,2,-1.1376094888772366,0,0.0715520493149841,-0.297977680371937,0.1844168456987197
-0.442685755656497,0,1,2,-1.029141447390224,0,0.3895640101282788,-0.29390227389533496,0.1844168456987197
-0.5197523127189618,1,3,1,-1.029141447390224,0,-0.07879505267479955,-0.18854972985704613,0.1844168456987197
0.5591794861555457,0,1,2,-0.05292907400711135,0,-0.442544328684699,0.9768028922729263,-0.8345856955814086
-0.9050850980312859,1,2,2,-1.1376094888772366,0,-0.2746108141658206,-0.3709406027756186,0.1844168456987197
-0.9050850980312859,0,1,2,0.2724750504539262,0,-0.34908375324926433,-0.43567054677293876,0.1844168456987197
0.25091325790568636,0,2,2,-0.7037373229291866,0,1.345585837610388,-0.23306697237767074,0.6939181163387838
-0.6738854268438914,1,1,2,-0.9206734059032116,0,-0.515879431881881,0.00148253020515511,0.1844168456987197
-0.9821516550937507,0,3,2,1.4656235068110641,1,-0.1968982034617709,-0.24136568314655796,0.5240843594587624
0.6362460432180105,0,2,1,-0.7037373229291866,0,-0.6898708689433561,-0.3784505251941957,-0.8345856955814086
0.48211292909308084,1,1,2,-1.2460775303642493,0,0.17195553076010783,0.1745722738263213,0.1844168456987197
-1.0592182121562155,0,1,2,-1.029141447390224,1,-0.5821741755328192,-0.4681423338607033,0.8637518732188052
-0.6738854268438914,1,3,2,1.7910276312721016,1,0.36608824333603357,-0.27774854580460995,0.1844168456987197
-0.5197523127189618,1,1,2,0.1640070089669137,0,-0.6202073935828609,-0.13469849185775234,-0.8345856955814086
0.48211292909308084,1,2,1,-0.8122053644161991,0,-0.21838802521179096,0.7484815310394237,0.1844168456987197
2.4858434127171662,0,1,1,1.5740915482980766,1,-0.6171784323115626,-0.10168441277914958,-0.8345856955814086
-1.0592182121562155,1,3,2,0.9232832993760014,1,-0.32007157202895903,-0.40426691057621905,0.8637518732188052
-0.9821516550937507,0,3,1,1.4656235068110641,0,-0.14866133674650342,0.00669181993532787,0.1844168456987197
2.1775771844673066,0,1,1,-0.1613971154941239,1,-0.7067777405959335,-0.4902777069412797,-1.8535882368615368
-0.9050850980312859,1,2,2,-1.3545455718512618,1,-0.22051356586043247,-0.3888033722920154,0.5240843594587624
-1.1362847692186804,0,2,2,-1.029141447390224,0,-0.42041974200738946,-0.43198953447149174,2.7319231988990405
0.7133126002804753,1,3,1,0.055538967479901176,0,0.918215205506392,-0.15839500854831737,0.1844168456987197
-1.2133513262811453,0,2,2,-0.8122053644161991,0,-0.6792457995795148,-0.37503244234285205,0.6939181163387838
2.5629099697796307,0,1,2,0.2724750504539262,0,-0.6434750839051647,-0.2811337624746907,-1.3440869662214727
-0.7509519839063563,1,2,1,-1.1376094888772366,0,-0.2284889525817293,-0.3823616007644831,0.1844168456987197
-0.5197523127189618,1,3,1,-0.8122053644161991,0,-0.6807365753008668,-0.36002903059632924,-1.8535882368615368
-0.9050850980312859,1,3,1,-0.5952692814421741,0,-0.7099937073022424,-0.5106383062336584,-1.8535882368615368
1.7922443991549828,1,1,2,-0.26986515698113644,1,-0.711610909233179,-0.5207282238813747,-1.8535882368615368
0.7903791573429401,0,2,1,1.4656235068110641,0,0.10175737788824431,0.8952125972877283,-0.15525066806132304
0.7133126002804753,0,1,2,0.2724750504539262,0,-0.5890723055932804,0.06333668334196983,-0.49491818182136577
0.6362460432180105,1,2,2,-0.37833319846814895,0,-0.1020732785145688,-0.10497103090544153,0.1844168456987197
1.4839781709051234,0,1,2,-0.5952692814421741,0,-0.5122104379245606,0.5580220106208045,-0.6647519387013872
0.48211292909308084,0,2,2,-0.5952692814421741,0,0.8769212448008136,-0.16271691138439132,0.1844168456987197
-0.442685755656497,0,2,2,-0.9206734059032116,0,0.1761960765399255,-0.23510467561597176,0.1844168456987197
-0.9050850980312859,1,2,1,-0.37833319846814895,0,-0.7067066258530421,-0.4895710840441269,-0.8345856955814086
-0.6738854268438914,0,1,1,0.2724750504539262,0,-0.045271036099942916,-0.2326068458399899,0.5240843594587624
-1.2133513262811453,1,2,1,-0.37833319846814895,1,-0.6031266858921046,-0.44339409936972485,0.1844168456987197
-1.1362847692186804,0,3,1,1.7910276312721016,1,-0.6576848630866035,-0.5207282238813747,0.01458308881869833
0.25091325790568636,1,3,2,-0.26986515698113644,0,-0.6360580796095333,-0.16238824957176212,-0.6647519387013872
0.09678014378075674,0,1,2,0.4894111334279513,0,0.6863521710075544,-0.12695850617033477,0.1844168456987197
-0.3656191985940322,1,3,1,3.6349843365513146,0,0.9511307959476226,-0.13975988377224197,0.1844168456987197
-0.6738854268438914,1,2,1,1.248687423837039,1,-0.6190458527823022,-0.457230761681414,0.1844168456987197
0.405046372030616,0,1,1,1.5740915482980766,0,-0.642724428285756,-0.12345825786583382,-0.8345856955814086
1.4839781709051234,0,1,2,-0.37833319846814895,0,-0.5864832021761619,-0.12860181523348074,-0.32508442494134443
-0.9050850980312859,1,1,2,-1.1376094888772366,0,-0.3217783258583515,-0.3692479944405782,0.1844168456987197
-0.13441952740663773,1,2,1,-0.4868012399551615,0,-0.466041166511875,0.283244302172165,-0.32508442494134443
-0.7509519839063563,1,2,2,-0.9206734059032116,0,0.12687668540508967,-0.3222329221439717,0.1844168456987197
-1.1362847692186804,1,1,2,-1.1376094888772366,1,-0.5440619411017873,-0.4385627707240757,2.222421928258976
-0.13441952740663773,1,1,1,-0.37833319846814895,1,-0.711610909233179,-0.5207282238813747,-1.3440869662214727
-0.9821516550937507,0,2,1,-0.05292907400711135,0,-0.711610909233179,-0.5207282238813747,-1.3440869662214727
0.019713586718291914,0,1,2,-0.9206734059032116,0,1.582005483413005,0.28204468655606846,1.5430869007388905
0.405046372030616,1,2,1,0.1640070089669137,0,0.041409933846516214,-0.32915125329981626,0.8637518732188052
-0.442685755656497,1,2,1,0.5978791749149638,1,0.15452715099299388,-0.4161151689215016,-0.49491818182136577
-1.0592182121562155,1,2,1,1.248687423837039,0,-0.16755942120003867,-0.3927966133154601,0.1844168456987197
0.48211292909308084,1,1,2,-0.37833319846814895,0,1.4957933439937554,1.3398920297750307,0.1844168456987197
0.7903791573429401,1,2,2,0.2724750504539262,0,-0.6309088454483261,-0.3449434533966491,-1.8535882368615368
1.4839781709051234,1,1,2,1.248687423837039,1,3.2676118953730593,1.9369719447784914,1.712920657618912
0.09678014378075674,1,2,2,-1.1376094888772366,0,2.083256431743017,0.16157369913683658,0.5240843594587624
1.4839781709051234,0,2,1,1.4656235068110641,1,-0.6903133606769023,-0.38582898288772116,-1.00441945246143
0.867445714405405,1,1,2,1.248687423837039,0,2.338165910697385,0.0904184167026156,0.1844168456987197
0.019713586718291914,1,1,1,2.9841760876292396,0,0.2204294466183465,-0.24710083177693742,0.1844168456987197
-0.9050850980312859,1,2,3,-0.26986515698113644,0,-0.2020895796928396,-0.21030714185309893,0.1844168456987197
-0.0573529703441729,0,3,2,0.9232832993760014,0,-0.7043677409757265,-0.47594805191064676,-0.6647519387013872
-0.0573529703441729,1,1,2,0.7063472164019764,0,-0.7096592046227164,-0.508551303723463,-1.8535882368615368
-0.0573529703441729,1,3,2,-1.2460775303642493,0,1.251985666568537,-0.05402844994791613,0.1844168456987197
-0.9050850980312859,0,2,2,-0.9206734059032116,0,-0.1507394675665507,-0.36693092866154237,0.8637518732188052
-0.9050850980312859,1,2,2,1.4656235068110641,0,-0.284985664989859,-0.44199728666605076,0.5240843594587624
0.09678014378075674,1,2,2,-0.5952692814421741,0,-0.15704497476958393,-0.33552729246482266,-0.32508442494134443
0.3279798149681512,1,1,2,0.2724750504539262,0,-0.711610909233179,-0.5207282238813747,-1.8535882368615368
-1.1362847692186804,0,2,1,0.4894111334279513,0,-0.6007324895480958,-0.5207282238813747,0.01458308881869833
3.1023758692168846,0,1,2,-0.7037373229291866,0,-0.6493828753238796,1.2610460609252865,-0.8345856955814086
0.867445714405405,0,1,2,-0.9206734059032116,0,-0.6694425005779736,0.09436235845416595,-0.8345856955814086
-0.9050850980312859,1,2,2,-1.2460775303642493,1,-0.23904554108204557,-0.2709616793738171,0.6939181163387838
-1.1362847692186804,1,2,2,1.1402193823500264,1,-0.3698308210179747,-0.3991233532085721,1.3732531438588693
-1.0592182121562155,0,1,2,-0.8122053644161991,1,-0.5061314443470332,-0.3054547366092512,0.1844168456987197
0.5591794861555457,0,1,1,0.1640070089669137,0,2.77968837663676,0.23057624669833632,0.1844168456987197
-1.0592182121562155,0,1,2,1.248687423837039,0,-0.26608758053632375,-0.39181062787757254,1.2034193869788479
-0.5968188697814266,1,2,1,1.248687423837039,0,-0.2548488172801238,-0.323531136303857,0.1844168456987197
-0.8280185409688211,0,2,2,-1.1376094888772366,0,-0.16090887580001406,-0.3317476816195869,0.1844168456987197
2.5629099697796307,0,1,2,-0.1613971154941239,0,0.5288145783476452,0.1747366047326359,0.01458308881869833
-0.7509519839063563,0,2,1,-0.1613971154941239,1,0.10569766142029847,-0.30134646395138626,0.1844168456987197
-0.21148608446910255,0,2,2,-0.9206734059032116,0,-0.18686312307599123,-0.3563973175667766,1.5430869007388905
-1.0592182121562155,0,2,2,-0.37833319846814895,0,-0.24710257806369912,-0.45013166652862335,1.712920657618912
-0.21148608446910255,0,2,1,2.116431755733139,0,0.6022576705988474,-0.09908798445937893,0.1844168456987197
0.9445122714678698,0,1,2,0.9232832993760014,0,-0.711610909233179,-0.5207282238813747,-1.8535882368615368
1.4839781709051234,1,1,1,0.055538967479901176,0,-0.711610909233179,-0.5207282238813747,-1.8535882368615368
-1.0592182121562155,0,1,2,-0.1613971154941239,0,-0.23349068949842106,-0.1405979713944464,0.8637518732188052
0.019713586718291914,1,2,1,-0.26986515698113644,0,-0.6997242116528579,-0.36371004289777625,-0.8345856955814086
0.9445122714678698,0,1,1,1.1402193823500264,0,-0.6698533857591237,-0.2935571789920743,-1.1742532093414513
0.7903791573429401,1,2,2,1.8994956727591141,0,-0.6625232994825817,0.7192470628060567,-0.6647519387013872
0.25091325790568636,0,1,1,1.4656235068110641,1,-0.6950859500887219,-0.4256792276690112,-0.8345856955814086
-0.21148608446910255,1,1,1,1.031751340863014,0,-0.7062219920496344,-0.48710612044940793,-0.8345856955814086
0.48211292909308084,1,3,2,0.3809430919409388,0,-0.6721395930491123,-0.274461927678318,-1.8535882368615368
-0.6738854268438914,0,1,2,-1.029141447390224,0,-0.11817418308104417,0.42514403977482046,0.1844168456987197
1.4069116138426587,0,2,2,0.055538967479901176,0,2.740396164249605,0.27483055976885756,0.1844168456987197
-0.9050850980312859,1,3,1,0.7063472164019764,0,-0.09354741100570559,-0.3450256188498064,0.1844168456987197
-0.9050850980312859,0,3,2,-0.37833319846814895,0,-0.08090479004724299,-0.3833475862023707,0.1844168456987197
1.715177842092518,1,2,1,1.031751340863014,1,-0.711610909233179,-0.4554724209838478,-1.3440869662214727
-0.6738854268438914,1,1,2,-1.1376094888772366,0,-0.7108207454232751,-0.5075817513762069,-1.00441945246143
-0.13441952740663773,1,2,2,-1.3545455718512618,0,0.9933308111552241,2.5425477676384167,-0.49491818182136577
-1.2133513262811453,0,2,2,-1.3545455718512618,0,-0.5620645065707647,-0.4434926979135136,0.5240843594587624
-0.5197523127189618,0,2,2,-0.4868012399551615,0,0.6417052818686171,-0.27212842880865074,0.6939181163387838
1.0986453855927993,1,1,1,0.5978791749149638,0,0.2646312101443713,1.2678986597186053,0.1844168456987197
-0.6738854268438914,0,1,2,-0.4868012399551615,0,-0.386258326625877,-0.07494777432176447,0.1844168456987197
-0.9821516550937507,0,1,1,1.1402193823500264,1,-0.7033932056101784,-0.5015015078425668,0.5240843594587624
0.09678014378075674,1,2,1,0.8148152578889889,0,-0.6874582354437828,-0.3879652846698109,-1.8535882368615368
-0.5197523127189618,0,1,1,2.658771963168202,0,-0.6291625834284386,-0.47616168208885573,1.0335856300988266
-0.21148608446910255,1,1,1,-0.4868012399551615,0,-0.6897576121306032,-0.3860097468846672,-1.8535882368615368
0.48211292909308084,0,2,2,-0.9206734059032116,0,-0.7049577299537881,-0.4792182369463072,-0.8345856955814086
-1.1362847692186804,0,2,2,-1.2460775303642493,1,-0.5014220680400058,-0.3662571719456525,1.3732531438588693
-0.5968188697814266,1,3,1,2.116431755733139,0,-0.33949643235576354,-0.4151620496648769,0.1844168456987197
-0.9050850980312859,0,1,2,-0.7037373229291866,0,-0.25165918936747833,0.12016231074555786,0.1844168456987197
-0.9050850980312859,1,2,1,0.3809430919409388,0,-0.35046653991659615,-0.22412737107415662,0.1844168456987197
-0.9050850980312859,0,2,1,1.6825595897850891,0,-0.09611807726725964,-0.378746320825562,0.1844168456987197
0.25091325790568636,0,1,2,-0.8122053644161991,0,-0.5936578895700895,-0.14117312956654748,-0.6647519387013872
-1.1362847692186804,0,1,2,-1.3545455718512618,1,-0.40226441153516396,-0.4575594234940432,1.5430869007388905
1.7922443991549828,0,1,2,1.1402193823500264,0,-0.5738274118208676,0.284279586881947,-0.32508442494134443
-1.1362847692186804,0,2,2,0.2724750504539262,0,-0.41291055193393594,-0.29066495504093737,0.1844168456987197
-0.9821516550937507,0,2,2,0.055538967479901176,0,-0.711610909233179,-0.3563973175667766,-1.3440869662214727
0.5591794861555457,0,1,2,-0.8122053644161991,0,1.4741665605166854,-0.02191819085404366,0.1844168456987197
0.5591794861555457,1,1,1,0.1640070089669137,0,-0.4607523367442515,0.9040700331380852,-0.32508442494134443
-0.6738854268438914,1,2,2,0.2724750504539262,0,0.14811365473594046,-0.32985787619696905,0.1844168456987197
0.09678014378075674,0,1,1,0.1640070089669137,0,1.2437864001011008,-0.06832523879728616,0.1844168456987197
-1.1362847692186804,1,1,2,-1.4630136133382743,1,-0.6139782688814517,-0.44658211895222805,0.5240843594587624
-1.1362847692186804,0,3,1,0.9232832993760014,0,-0.40478240020939105,-0.4244303127810202,0.1844168456987197
-1.1362847692186804,0,2,1,0.5978791749149638,0,-0.6749078002631423,-0.44945790981273354,-0.8345856955814086
1.4839781709051234,1,2,2,-1.1376094888772366,0,-0.6614513105804788,-0.22236903037659042,-0.8345856955814086
-0.28855264153156734,1,2,1,-0.4868012399551615,0,-0.573845848976432,0.15250263310827075,-0.15525066806132304
-1.0592182121562155,0,1,1,1.248687423837039,1,-0.6736830463577913,-0.5207282238813747,6.298432093379489
-0.442685755656497,1,2,1,-0.26986515698113644,0,-0.567632527551221,-0.3909068078928422,0.6939181163387838
-1.0592182121562155,0,3,2,1.1402193823500264,0,-0.22127739087667292,-0.4385627707240757,3.5810919832991472
-0.6738854268438914,1,1,2,-1.029141447390224,1,-0.27480045348019755,-0.28244840972520746,0.1844168456987197
1.4069116138426587,1,3,1,-0.4868012399551615,0,1.0485026822420815,5.551495961530603,-0.32508442494134443
-0.9050850980312859,1,2,2,-1.2460775303642493,0,-0.711610909233179,-0.5207282238813747,-1.3440869662214727
-0.442685755656497,1,1,2,-1.3545455718512618,0,0.4739271662323531,-0.23919651518320525,0.1844168456987197
0.09678014378075674,1,2,2,-0.37833319846814895,0,-0.6643301407278953,-0.2221718332890129,-1.5139207231014942
2.100510627404842,1,5,1,-0.37833319846814895,0,3.8270109984739,2.554346726711805,0.1844168456987197
-0.5197523127189618,1,1,2,0.7063472164019764,0,0.8037231033306815,-0.30060697487297056,0.1844168456987197
0.25091325790568636,0,1,2,-0.26986515698113644,0,-0.5010190844969549,0.7133311501787312,-1.8535882368615368
-0.21148608446910255,1,2,1,0.3809430919409388,0,1.3230872400630573,0.028597129747063795,0.1844168456987197
0.48211292909308084,1,1,2,-0.4868012399551615,1,-0.6835074163942633,-0.36652010139575586,-0.32508442494134443
-1.2133513262811453,1,2,2,0.9232832993760014,1,-0.5638265718668505,-0.17375994828873229,-1.00441945246143
0.867445714405405,1,2,2,-0.05292907400711135,0,1.6971718587065001,0.7654733467523531,0.1844168456987197
1.0986453855927993,0,2,1,0.7063472164019764,1,-0.6658472552429109,-0.17039116470928303,-1.8535882368615368
0.7133126002804753,1,5,1,-0.26986515698113644,0,0.4199431747397179,1.5757233134271105,-0.15525066806132304
0.7903791573429401,0,1,2,-0.7037373229291866,0,-0.5544736662369545,0.31732653214181267,-1.00441945246143
-0.9050850980312859,0,1,2,-1.3545455718512618,0,-0.2653132200026179,-0.2741496989563203,0.1844168456987197
2.1775771844673066,0,1,1,1.1402193823500264,0,-0.6936741907483602,-0.4088188766811334,-0.8345856955814086
0.17384670084322154,0,3,1,2.007963714246127,0,-0.5764928977396101,0.3240476662100797,-0.6647519387013872
0.9445122714678698,1,1,2,-0.8122053644161991,0,-0.19140393110357237,-0.1902423381920865,0.1844168456987197
2.4087768556547013,1,1,1,2.658771963168202,0,-0.08559309531933953,2.038807807421648,-0.32508442494134443
1.4839781709051234,0,5,1,-0.1613971154941239,0,-0.2757170434996861,1.4721126769957564,-0.49491818182136577
1.638111285030053,0,1,2,-0.37833319846814895,0,-0.5173306994127379,1.3976379102539804,-0.8345856955814086
-1.1362847692186804,0,3,2,-1.2460775303642493,1,-0.5330786641441229,-0.41248345589194896,0.1844168456987197
-0.9050850980312859,0,3,1,1.7910276312721016,0,-0.13599237699437738,-0.39892615612099463,0.1844168456987197
2.1775771844673066,0,1,1,-0.1613971154941239,0,6.240324038923695,1.1539351761894316,0.1844168456987197
-0.9050850980312859,1,2,2,-1.2460775303642493,1,-0.16918979252780705,-0.3804060629793394,1.2034193869788479
1.638111285030053,0,1,1,-0.1613971154941239,0,0.7470946969542345,-0.16649652222962708,0.1844168456987197
-0.13441952740663773,1,3,2,-0.1613971154941239,0,-0.697466977035899,-0.4356869798635702,-1.6837544799815154
-0.9050850980312859,1,2,2,-1.3545455718512618,0,-0.47712716476482686,-0.44268747647257206,0.1844168456987197
-0.13441952740663773,1,1,2,-0.26986515698113644,0,-0.7161306462258294,-0.5084034059077799,-1.3440869662214727
-0.9050850980312859,1,3,1,0.8148152578889889,0,-0.3888658671985599,-0.321887827240711,0.1844168456987197
-0.9050850980312859,0,2,2,-1.2460775303642493,0,-0.19746448752553536,-0.30555333515303995,0.1844168456987197
0.48211292909308084,1,1,2,-1.029141447390224,1,-0.7017575665236773,-0.5041308023436003,-1.5139207231014942
1.0986453855927993,1,1,2,-0.37833319846814895,0,-0.6589464913030834,-0.41284498388584107,-1.1742532093414513
1.0986453855927993,1,2,1,-0.1613971154941239,0,-0.6422608655172791,-0.07465197869039819,-0.8345856955814086
-0.9050850980312859,1,2,1,1.5740915482980766,0,0.06224391963431602,-0.35003771149240165,0.1844168456987197
0.5591794861555457,0,2,2,-0.37833319846814895,0,-0.711610909233179,-0.5207282238813747,-1.3440869662214727
1.7922443991549828,1,1,2,-1.029141447390224,0,-0.6589464913030834,0.001581128748943869,-0.8345856955814086
-0.5968188697814266,1,2,2,1.248687423837039,0,-0.6353917081298477,-0.5042951332499149,-0.8345856955814086
-0.9050850980312859,0,3,1,0.8148152578889889,0,-0.5135063065728029,-0.38104695351396634,1.2034193869788479
0.6362460432180105,1,1,2,-0.5952692814421741,0,1.7075888516004,0.052014283896894026,0.1844168456987197
0.25091325790568636,0,1,1,0.9232832993760014,0,0.10181005547557123,-0.342116961808038,0.5240843594587624
-1.2133513262811453,0,3,1,0.1640070089669137,0,-0.620497120313159,-0.45921916564782067,-0.15525066806132304
1.0986453855927993,0,2,1,0.055538967479901176,0,-0.010933150800885255,0.7020416169149183,0.1844168456987197
1.3298450567801938,1,3,2,1.1402193823500264,1,-0.4969787135489795,0.10308832957947112,-0.15525066806132304
0.405046372030616,0,2,1,-0.1613971154941239,0,1.4226004702823563,0.07414965697747039,0.1844168456987197
2.5629099697796307,0,1,2,0.055538967479901176,0,1.3217465954655871,2.1359438061442066,0.1844168456987197
-0.6738854268438914,1,2,1,0.5978791749149638,0,0.37511718180386894,0.20835870816460264,0.1844168456987197
0.25091325790568636,0,1,2,0.055538967479901176,0,0.44517837294868245,-0.18036605072257914,0.1844168456987197
0.7903791573429401,1,2,1,0.055538967479901176,0,0.1825911356414145,5.818139290116669,-1.8535882368615368
-0.5197523127189618,1,2,2,-0.7037373229291866,1,-0.14863236407347363,-0.32519087845763445,0.5240843594587624
-0.5197523127189618,0,2,2,-0.7037373229291866,1,0.8159943472984892,-0.019124565446695493,2.3922556851389976
-0.9050850980312859,0,1,2,-1.1376094888772366,0,-0.711610909233179,-0.5207282238813747,-1.8535882368615368
0.7133126002804753,1,3,2,-0.26986515698113644,0,-0.6820429794665747,-0.43629500421693423,-0.15525066806132304
-0.5197523127189618,1,2,2,-1.2460775303642493,0,-0.6877848364852098,-0.3377786258813327,-0.8345856955814086
0.5591794861555457,1,3,2,-0.4868012399551615,0,-0.7108260131820079,-0.5207282238813747,-1.5139207231014942
-0.9050850980312859,1,3,1,-0.8122053644161991,1,-0.41803871506021234,-0.36790048100879846,0.5240843594587624
-0.9050850980312859,0,2,2,2.007963714246127,0,-0.08537975109066548,0.0695648246912931,-0.32508442494134443
0.25091325790568636,1,1,2,0.9232832993760014,0,-0.25813326484995774,0.19805516033867734,0.01458308881869833
-0.13441952740663773,0,2,1,0.055538967479901176,1,0.8300697986322443,0.8103521172668698,0.5240843594587624
-0.13441952740663773,0,2,1,0.5978791749149638,0,-0.4845283657842602,-0.3399642269353168,0.1844168456987197
-0.9050850980312859,0,2,1,0.4894111334279513,0,-0.3584603637934574,-0.39994500774014513,0.1844168456987197
-0.5197523127189618,0,1,2,-0.9206734059032116,0,0.32005856752976436,-0.21757056791220414,0.1844168456987197
-1.0592182121562155,0,1,2,-1.1376094888772366,0,-0.6991948019002223,-0.3947521511006038,0.01458308881869833
1.4069116138426587,1,1,2,-0.4868012399551615,0,0.43681053820180005,-0.23643575595712002,0.1844168456987197
-0.9050850980312859,0,2,2,1.5740915482980766,0,-0.6433275866606494,-0.5207282238813747,-1.1742532093414513
-0.9050850980312859,1,2,1,-0.1613971154941239,0,-0.358578888364943,-0.4448073451640304,1.5430869007388905
0.6362460432180105,1,1,2,0.8148152578889889,0,-0.609532280511059,-0.1496361712417493,-0.32508442494134443
1.0215788285303347,1,3,2,-1.2460775303642493,1,-0.5517001912641918,-0.012551329194111567,-0.32508442494134443
-0.6738854268438914,1,2,2,-1.4630136133382743,0,-0.6959314253653192,-0.41710115435938916,-0.8345856955814086
-1.0592182121562155,0,2,1,1.031751340863014,1,-0.4692202589070551,-0.4393351259837543,1.3732531438588693
1.5610447279675883,1,3,2,-0.7037373229291866,0,-0.6019440740566151,-0.20118677655263872,-1.3440869662214727
-0.9050850980312859,0,2,1,0.8148152578889889,0,-0.5705640352859644,-0.46078030925780933,0.1844168456987197
